source_key,title,url,date,type,via
wiki-10465-2,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-10465-3,Xã Hồng Sơn tổ chức Hội nghị xin ý kiến phương án sắp xếp thôn trên địa bàn xã,https://hongson.hanoi.gov.vn/chi-dao-cua-dia-phuong/xa-hong-son-to-chuc-hoi-nghi-xin-y-kien-phuong-an-sap-xep-thon-tren-dia-ban-xa-2707260608165951448.htm?gidzl=A-VMV6i7Jd4l-D9wOHn8ToRwrtv-JqjpCQZGANDBI7TchTDpTaiOB6IYXNCd5n5-QFwF8JPsqQqyRWPASm,2026-06-08,wikipedia-ref,
wiki-10489-1,"Kỳ họp thứ 3 Hội đồng nhân dân xã Hương Sơn khóa XXI: Xem xét, quyết định nhiều nội dung quan trọng",https://huongson.hanoi.gov.vn/tin-tuc-su-kien/ky-hop-thu-3-hdnd-xa-huong-son-khoa-xxi-xem-xet-quyet-dinh-nhieu-noi-dung-quan-trong-2711260629171045062.htm,2026-06-29,wikipedia-ref,
wiki-10489-2,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-10489-3,Đề án sắp xếp thôn trên địa bàn xã Hương Sơn,https://huongson.hanoi.gov.vn/tin-tuc-su-kien/de-an-sap-xep-thon-tren-dia-ban-xa-huong-son-27112606150822395.htm,2026-06-12,wikipedia-ref,
wiki-04792-1,"Nghị quyết số 830/NQ-UBTVQH14 về việc sắp xếp các đơn vị hành chính cấp huyện, cấp xã thuộc tỉnh Hòa Bình.",https://congbao.chinhphu.vn/van-ban/nghi-quyet-so-830-nq-ubtvqh14-30318.htm,2026-08-29,wikipedia-ref,
wiki-04792-2,TOÀN VĂN: Nghị quyết số 202/2025/QH15 về sắp xếp đơn vị hành chính cấp tỉnh,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-202-2025-qh15-ve-sap-xep-don-vi-hanh-chinh-cap-tinh-119250612174148722.htm,2025-07-16,wikipedia-ref,
wiki-04792-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-04795-1,TOÀN VĂN: Nghị quyết số 202/2025/QH15 về sắp xếp đơn vị hành chính cấp tỉnh,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-202-2025-qh15-ve-sap-xep-don-vi-hanh-chinh-cap-tinh-119250612174148722.htm,2025-07-16,wikipedia-ref,
wiki-04795-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-04795-3,Nghị quyết số 1676/NQ-UBTVQH15 sắp xếp các ĐVHC cấp xã của tỉnh Phú Thọ năm 2025,https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-so-1676-nq-ubtvqh15-sap-xep-cac-dvhc-cap-xa-cua-tinh-phu-tho-nam-2025-119250616204317326.htm,2025-06-20,wikipedia-ref,
wiki-04846-1,"Nghị quyết số 1/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Đức Nhàn, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122125334061085489&id=61582564671857&rdid=Kb9I1qgxrgvMyq2b#,2026-02-14,wikipedia-ref,
wiki-04846-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04846-3,,https://thuvienphapluat.vn/van-ban/bo-may-hanh-chinh/Nghi-quyet-830-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-huyen-xa-thuoc-tinh-Hoa-Binh-432100.aspx,,wikipedia-ref,
wiki-04849-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04849-2,Xã Tân Pheo công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân xã nhiệm kỳ 2026 - 2031,https://web.facebook.com/story.php?story_fbid=122165011568940837&id=61578225115193&rdid=Ey0cThCvenjClOg6#,2026-03-02,wikipedia-ref,
wiki-04849-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-04873-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04873-2,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-04873-3,,https://quochoi.vn/tintuc/Pages/tin-hoat-dong-cua-quoc-hoi.aspx?ItemID=94532,2025-06-12,wikipedia-ref,
wiki-04876-1,"Nghị quyết số 3/NQ-UBBC về việc công bố kết quả bầu cử và danh sách những người trúng cử đại biểu Hội đồng nhân dân xã Cao Sơn khóa XXI, nhiệm kỳ 2026 - 2031",https://caoson.phutho.gov.vn/index.php/tin-t-c-s-ki-n/tin-n-i-b-t/713-ca-ng-ba-ka-t-qua-ba-u-ca-va-danh-sa-ch-nha-ng-ng-a-i-tra-ng-ca-a-i-bia-u-ha-i-a-ng-nha-n-da-n-xai-cao-s-n-nhia-m-ka-2026-2031.html,2026-03-20,wikipedia-ref,
wiki-04876-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04876-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-04891-1,"Nghị quyết số 3/NQ-UBBC về việc công bố kết quả bầu cử và danh sách những người trúng cử đại biểu Hội đồng nhân dân xã Tiền Phong khóa XXI, nhiệm kỳ 2026 - 2031",https://tienphong.phutho.gov.vn/index.php/finish/3-v-n-ba-n-ca-a-n-va/198-nghii-quya-i-t-ca-ng-ba-i-ka-i-t-quai-ba-i-u-c-i-vai-danh-sai-ch-nh-i-ng-ng-i-i-trui-ng-c-i-ai-i-bia-i-u-h-nd-xai-tia-i-n-phong-khoai-xxi-nhia-i-m-kyi-2026-2031/0,2026-03-18,wikipedia-ref,
wiki-04891-2,"Nghị Quyết về việc Sắp xếp, đặt tên, đổi tên thôn trên địa bàn xã Tiền Phong",https://tienphong.phutho.gov.vn/index.php/tin-t-c-s-ki-n/753-nghi-quyet-ve-viec-sap-xep-dat-ten-doi-ten-thon-tren-dia-ban-xa-tien-phong,,wikipedia-ref,
wiki-04891-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04894-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04894-2,Báo cáo Tình hình và kết quả sơ bộ cuộc bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031,https://web.facebook.com/story.php?story_fbid=122124048411078930&id=61582367901387&rdid=2MaSqG8vov4bJ5z3#,2026-03-18,wikipedia-ref,
wiki-04894-3,,https://thuvienphapluat.vn/van-ban/bo-may-hanh-chinh/Nghi-quyet-830-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-huyen-xa-thuoc-tinh-Hoa-Binh-432100.aspx,,wikipedia-ref,
wiki-04897-1,Quyết định số 37/QĐ-UBND về việc phân chia khu vực bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031 xã Thịnh Minh,https://thinhminh-api.phutho.gov.vn/Uploads/Documents/1318/2026/01/29/Q%C4%90%2037-%20UBND%20ph%C3%A2n%20chia%20khu%20v%E1%BB%B1c%20b%E1%BB%8F%20phi%E1%BA%BFu.pdf,2026-01-16,wikipedia-ref,
wiki-04897-2,"Nghị quyết số 31/NQ-CP của Chính phủ: Về việc điều chỉnh địa giới hành chính một số huyện và thành phố Hòa Bình, tỉnh Hòa Bình",http://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=91258,2026-07-17,wikipedia-ref,
wiki-04897-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04924-1,Nghị quyết số 2/NQ-UBBC về việc công bố danh sách các ứng cử viên Hội đồng nhân dân xã Lương Sơn nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử,https://luongson.phutho.gov.vn/images/Nghi%CC%A3_quye%CC%82%CC%81t_co%CC%82ng_bo%CC%82%CC%81_danh_sa%CC%81ch_u%CC%9B%CC%81ng_cu%CC%9B%CC%89_vie%CC%82n_H%C4%90ND_xa%CC%83.pdf,2026-02-24,wikipedia-ref,
wiki-04924-2,"Nghị quyết số 830/NQ-UBTVQH14 của ỦY BAN THƯỜNG VỤ QUỐC HỘI: Về việc sắp xếp các đơn vị hành chính cấp huyện, cấp xã thuộc tỉnh Hòa Bình",https://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=198695,2026-07-23,wikipedia-ref,
wiki-04924-3,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
danviet-04924,Sáp nhập thôn — Báo Dân Việt,https://danviet.vn/sap-nhap-thon-moi-nhat-o-phu-tho-xa-luong-son-dia-phan-tinh-hoa-binh-cu-chi-dinh-chuc-danh-can-bo-23-thon-moi-d1447103.html,2026,bao,
wiki-04960-1,"Nghị quyết số 1/NQ-UBBC về việc ấn định và công bố số đơn vị bầu cử, danh sách các đơn vị bầu cử và số lượng đại biểu được bầu ở mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân xã Liên Sơn nhiệm kỳ 2026 - 2031",https://lienson.phutho.gov.vn/index.php/2013-12-13-01-52-02/v-n-ba-n-ca-a-huya-n/send/6-v-n-ba-n-ca-a-xa/409-nq-va-via-c-a-n-a-nh-va-ca-ng-ba-sa-n-va-ba-u-ca-danh-sa-ch-ca-c-n-va-ba-u-ca-va-sa-l-a-ng-a-i-bia-u-a-c-ba-u-a-ma-i-n-va-ba-u-ca-a-i-bia-u-h-nd-xa-lia-n-s-n-nhia-m-ka-2026-2031.html,2025-12-24,wikipedia-ref,
wiki-04960-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-04960-3,"Thông báo số 68/TB-UBND về Ngày bầu cử, địa điểm bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 - 2031 trên địa bàn xã Liên Sơn",https://web.facebook.com/story.php?story_fbid=122167842584931118&id=61577933556837&rdid=v1198rpFsom5Agtp#,2026-03-05,wikipedia-ref,
wiki-04978-1,"Nghị quyết số 2/NQ-UBBC về việc ấn định số lượng đơn vị bầu cử, danh sách các đơn vị bầu cử và số lượng đại biểu được bầu ở mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân xã Kim Bôi khóa XXI, nhiệm kỳ 2026 – 2031",https://kimboi.phutho.gov.vn/images/02_NQ_UBBC_XAKIM_BOI.pdf,2025-12-23,wikipedia-ref,
wiki-04978-2,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-04978-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
portal-04990,"Tuyên truyền đề án sáp nhâp, đổi tên thôn xóm",https://natson.phutho.gov.vn/index.php/tuyen-truyen-sap-nhap-doi-ten-thon-xom,2026,cong_ttdt,
wiki-05014-1,"Nghị quyết số 2/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Mường Động, nhiệm kỳ 2026 - 2031, theo từng đơn vị bầu cử",https://web.facebook.com/story.php?story_fbid=122162004788924845&id=61577745375928&rdid=0ZWfqcnuLgY4P2uo#,2026-02-14,wikipedia-ref,
wiki-05014-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05014-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-05047-1,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05047-2,"Danh sách chính thức những người trúng cử Đại biểu Hội đồng nhân dân xã Cao Dương khóa III, nhiệm kỳ 2026 - 2031",https://web.facebook.com/story.php?story_fbid=122168312936934963&id=61578048904238&rdid=cYKScjji9KPZVSi6#,2026-03-24,wikipedia-ref,
wiki-05047-3,,https://thuvienphapluat.vn/van-ban/bo-may-hanh-chinh/Nghi-quyet-31-NQ-CP-dieu-chinh-dia-gioi-hanh-chinh-huyen-va-thanh-pho-Hoa-Binh-tinh-Hoa-Binh-91385.aspx,,wikipedia-ref,
wiki-05068-1,"Danh sách chính thức những ứng cử đại biểu Hội đồng nhân dân xã Hợp Kim, nhiệm kỳ 2026 - 2031",https://hopkim.phutho.gov.vn/index.php/tin-t-c-s-ki-n/chinh-tr/791-danh-sa-ch-cha-nh-tha-c-nha-ng-ng-a-i-a-ng-ca-a-i-bia-u-ha-i-a-ng-nha-n-da-n-xa-ha-p-kim-nhia-m-ka-2026-2031,2026-02-25,wikipedia-ref,
wiki-05068-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05068-3,,https://thuvienphapluat.vn/van-ban/bo-may-hanh-chinh/Nghi-quyet-830-NQ-UBTVQH14-2019-sap-xep-don-vi-hanh-chinh-cap-huyen-xa-thuoc-tinh-Hoa-Binh-432100.aspx,,wikipedia-ref,
wiki-05086-1,"Tiểu sử tóm tắt của ứng viên Đại biểu Hội đồng nhân dân xã Dũng Tiến nhiệm kỳ 2026 -2031 thuộc đơn vị bầu cử số 1, xã Dũng Tiến.",https://dungtien.phutho.gov.vn/index.php/tin-t-c-s-ki-n/tin-n-i-b-t/635-tia-u-sa-ta-m-ta-t-ca-a-a-ng-via-n-a-i-bia-u-h-nd-xa-d-ng-tia-n-nhia-m-ka-2026-2031-thua-c-n-va-ba-u-ca-sa-1-xa-d-ng-tia-n,2026-03-05,wikipedia-ref,
wiki-05086-2,"Tiểu sử tóm tắt của ứng viên Đại biểu Hội đồng nhân dân xã Dũng Tiến nhiệm kỳ 2026 - 2031 thuộc đơn vị bầu cử số 2, xã Dũng Tiến",https://dungtien.phutho.gov.vn/index.php/tin-t-c-s-ki-n/tin-n-i-b-t/636-tia-u-sa-ta-m-ta-t-ca-a-a-ng-via-n-a-i-bia-u-h-nd-xa-d-ng-tia-n-nhia-m-ka-2026-2031-thua-c-n-va-ba-u-ca-sa-2-xa-d-ng-tia-n,2026-03-05,wikipedia-ref,
wiki-05086-3,"Tiểu sử tóm tắt của ứng viên Đại biểu Hội đồng nhân dân xã Dũng Tiến nhiệm kỳ 2026 - 2031 thuộc đơn vị bầu cử số 3, xã Dũng Tiến",https://dungtien.phutho.gov.vn/index.php/tin-t-c-s-ki-n/tin-n-i-b-t/634-tia-u-sa-ta-m-ta-t-ca-a-a-ng-via-n-a-i-bia-u-h-nd-xa-d-ng-tia-n-nhia-m-ka-2026-2031-thua-c-n-va-ba-u-ca-sa-5-xa-d-ng-tia-n,2026-03-05,wikipedia-ref,
danviet-05089,Sáp nhập thôn/TDP — Xã Cao Phong (Báo Dân Việt),https://danviet.vn/sap-nhap-thon-xom-moi-nhat-o-phu-tho-xa-cao-phong-dia-phan-tinh-hoa-binh-cu-bo-chu-xom-mang-ten-chu-thon-d1444172.html,2026,bao,
wiki-05092-1,"Nghị quyết số 47/NQ-UBBC về việc Công bố kết quả bầu cử và danh sách những người trúng cử đại biểu Hội đồng nhân dân xã Thung Nai khóa XXI, nhiệm kỳ 2026 - 2031",https://web.facebook.com/story.php?story_fbid=122165178122945012&id=61578350363678&rdid=JwMk53FiDS5Bq1vJ#,2026-03-18,wikipedia-ref,
wiki-05092-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05092-3,"NGHỊ QUYẾT 203/2025/QH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA HIẾN PHÁP NƯỚC CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM",https://xaydungchinhsach.chinhphu.vn/nghi-quyet-203-2025-qh15-sua-doi-bo-sung-mot-so-dieu-cua-hien-phap-nuoc-cong-hoa-xa-hoi-chu-nghia-viet-nam-119250616181735552.htm,2025-06-28,wikipedia-ref,
wiki-05116-1,"Nghị quyết số 6/NQ-UBBC về việc ấn định số đơn vị bầu cử, danh sách các đơn vị bầu cử và số lượng đại biểu Hội đồng nhân dân xã được bầu ở mỗi đơn vị bầu cử đại biểu Hội đồng nhân dân xã Mường Thàng khoá II, nhiệm kỳ 2026 - 2031",https://muongthang.phutho.gov.vn/index.php/2013-12-13-01-52-02/v-n-ba-n-ca-a-huya-n/finish/3-v-n-ba-n-ca-a-n-va/54-nq06-va-via-c-a-n-a-nh-sa-n-va-ba-u-ca-danh-sa-ch-ca-c-n-va-ba-u-ca-va-sa-l-a-ng-a-i-bia-u-h-nd-xa-m-a-ng-tha-ng/0,2025-12-24,wikipedia-ref,
wiki-05116-2,"Nghị quyết số 830/NQ-UBTVQH14 của ỦY BAN THƯỜNG VỤ QUỐC HỘI: Về việc sắp xếp các đơn vị hành chính cấp huyện, cấp xã thuộc tỉnh Hòa Bình",http://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=198695,2026-07-16,wikipedia-ref,
wiki-05116-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05128-1,"Nghị quyết số 2/NQ-UBBC về việc công bố danh sách những người ứng cử đại biểu Hội đồng nhân dân xã Tân Lạc, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://drive.google.com/file/d/1qTF3OA4FfAKKhcNSZQ6xvHtgUP5IM6bc/view,2026-02-25,wikipedia-ref,
wiki-05128-2,Nghị quyết số 111/2025/UBTVQH15 về phân loại đô thị,https://xaydungchinhsach.chinhphu.vn/nghi-quyet-so-111-2025-ubtvqh15-ve-phan-loai-do-thi-119260101170432239.htm,2026-01-21,wikipedia-ref,
wiki-05128-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05134-1,"Quyết định số 9/QĐ-UBND về việc thành lập khu vực bỏ phiếu bầu cử đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026 – 2031, trên địa bàn xã Mường Hoa",https://muonghoa.phutho.gov.vn/images/Q%C4%90_Th%C3%A0nh_l%E1%BA%ADp_khu_v%E1%BB%B1c_b%E1%BB%8F_phi%E1%BA%BFu_b%E1%BA%A7u_c%E1%BB%AD.signed.signed.signed_1.pdf,2026-01-13,wikipedia-ref,
wiki-05134-2,"Nghị quyết số 830/NQ-UBTVQH14 của ỦY BAN THƯỜNG VỤ QUỐC HỘI: Về việc sắp xếp các đơn vị hành chính cấp huyện, cấp xã thuộc tỉnh Hòa Bình",http://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=198695,2026-06-18,wikipedia-ref,
wiki-05134-3,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
wiki-05152-1,"Nghị quyết số 1/NQ-UBBC về việc công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân xã Vân Sơn khóa III, nhiệm kỳ 2026 - 2031 theo từng đơn vị bầu cử",https://vanson.phutho.gov.vn/images/3._Ngh%E1%BB%8B_quy%E1%BA%BFt_c%C3%B4ng_b%E1%BB%91_DS_ch%C3%ADnh_th%E1%BB%A9c_nh%E1%BB%AFng_ng%C6%B0%E1%BB%9Di_%E1%BB%A9ng_c%E1%BB%AD_%C4%90BH%C4%90ND_x%C3%A3_V%C3%A2n_S%C6%A1n_nhi%E1%BB%87m_k%E1%BB%B3_2026.2031.pdf,2026-02-25,wikipedia-ref,
wiki-05152-2,"Danh sách Thôn vùng đồng bào dân tộc thiểu số và miền núi, thôn đặc biệt khó khăn giai đoạn 2026 - 2030 trên địa bàn tỉnh Phú Thọ",http://files.ubdt.gov.vn/files/ecm/source_files/2026/02/05/11252411_4.%20Ph%C3%BA%20Th%E1%BB%8D%201%20(th%C3%B4n).signed_26-02-05.pdf,2026-01-29,wikipedia-ref,
